fold,feature,importance
4,ChemEnv_mean_AC:12,0.0037128477622009586
4,ChemEnv_std_S:1,8.60829195559854e-05
4,ChemEnv_std_TS:3,2.4182041304793654e-05
4,ChemEnv_std_SY:4,0.000203871181865115
4,ChemEnv_std_SS:4,1.732218209947536e-05
4,ChemEnv_std_S:5,0.008838495885690186
4,ChemEnv_std_O:6,0.0
4,ChemEnv_std_T:6,0.0
4,ChemEnv_std_DD:8,0.0
4,ChemEnv_std_HB:8,0.012488023215687814
4,ChemEnv_std_BO_3:8,0.00033489642342721907
4,ChemEnv_std_MI:10,0.0020330937907747314
4,ChemEnv_std_BS_1:10,0.00016190763362753172
4,ChemEnv_std_I:12,0.0010463843807725737
4,ChemEnv_std_TT:12,0.0014161755568924733
4,ChemEnv_std_C:12,0.0007704438307892059
4,ChemEnv_std_AC:12,0.0003216282403663628
4,ChemEnv_min_C:12,0.021554662746849793
4,ChemEnv_min_AC:12,0.0022172017606183507
4,ChemEnv_max_TL:3,4.8562742260032294e-05
4,ChemEnv_max_TY:3,0.0009738910834734787
4,ChemEnv_max_TS:3,2.4186177212235807e-05
4,ChemEnv_max_SY:4,0.00044048341381510846
4,ChemEnv_max_S:5,0.0016077315223857146
4,ChemEnv_max_T:5,0.0025029412130904865
4,ChemEnv_max_O:6,6.0930595814348984e-05
4,ChemEnv_max_T:6,0.0006560971922396286
4,ChemEnv_max_ST:7,0.00021402726643935364
4,ChemEnv_max_C:8,0.0010755984554830624
4,ChemEnv_max_DD:8,0.0
4,ChemEnv_max_DDPN:8,1.838332557677395e-05
4,ChemEnv_max_HB:8,0.0021924598309817356
4,ChemEnv_max_BO_3:8,0.0
4,ChemEnv_max_PA:10,2.4466360365698923e-05
4,ChemEnv_max_MI:10,0.002435482756752437
4,ChemEnv_max_BS_1:10,3.6586990293567416e-05
4,ChemEnv_max_I:12,0.0005997809296791126
4,ChemEnv_max_C:12,0.0001746898677509657
4,ChemEnv_max_AC:12,0.00028383588765244544
5,2-norm,1.4924324056532218e-05
5,3-norm,4.4539051328654155e-06
5,5-norm,3.4466919760976554e-05
5,7-norm,3.974953103174571e-05
5,10-norm,9.122371862579364e-06
5,Cu,2.046088807323043e-05
5,Pt,7.749143208365364e-06
5,MagpieData mean Number,2.217080161619704e-06
5,MagpieData avg_dev Number,1.2844441072835336e-06
5,MagpieData mean MendeleevNumber,0.0004809369711963646
5,MagpieData avg_dev MendeleevNumber,0.0
5,MagpieData mean AtomicWeight,7.015650749608224e-06
5,MagpieData avg_dev AtomicWeight,1.988174778436875e-05
5,MagpieData mean MeltingT,0.001881713594737968
5,MagpieData avg_dev MeltingT,4.149404870278757e-06
5,MagpieData mean Column,5.021492094960361e-06
5,MagpieData avg_dev Column,1.4643176212983844e-05
5,MagpieData mean Row,5.503988513598116e-07
5,MagpieData avg_dev Row,3.886316724426173e-05
5,MagpieData mean CovalentRadius,0.0
5,MagpieData avg_dev CovalentRadius,3.4167711864045797e-06
5,MagpieData avg_dev Electronegativity,6.323098963994838e-07
5,MagpieData mean NdValence,3.6154988695844324e-06
5,MagpieData avg_dev NdValence,7.878326855676097e-06
5,MagpieData mean NfValence,0.00014932265408089992
5,MagpieData avg_dev NfValence,2.7583896972582818e-05
5,MagpieData mean NValence,1.3351662499289663e-05
5,MagpieData avg_dev NValence,3.724275448633082e-06
5,MagpieData mean NdUnfilled,0.0006213850656147176
5,MagpieData mean NUnfilled,3.3562944303558676e-06
5,MagpieData avg_dev NUnfilled,0.0003073148995929542
5,MagpieData mean GSvolume_pa,5.200209880972615e-06
5,MagpieData avg_dev GSvolume_pa,1.5307815624886233e-06
5,avg d valence electrons,7.660125001774747e-06
5,avg f valence electrons,8.318760149330304e-07
5,frac s valence electrons,2.043463998043953e-05
5,frac d valence electrons,0.0035733036311157403
5,frac f valence electrons,1.993505424171461e-05
5,density,0.8346742745572059
5,vpa,0.04950554731633946
5,packing fraction,0.04780916045572036
5,spacegroup_num,0.003268575867090791
5,crystal_system_int,3.9094316591109084e-05
5,n_symmetry_ops,0.0005220112551451704
5,ChemEnv_mean_S:1,0.0008047014157507286
5,ChemEnv_mean_L:2,0.0020295049245783697
5,ChemEnv_mean_A:2,0.0001443885521896272
5,ChemEnv_mean_TL:3,3.803233534370674e-07
5,ChemEnv_mean_TY:3,5.1082768348457526e-06
5,ChemEnv_mean_T:4,6.362400094471342e-05
5,ChemEnv_mean_S:4,0.00011901277853961317
5,ChemEnv_mean_SY:4,0.0001361774836325043
5,ChemEnv_mean_S:5,0.0016348812972446828
5,ChemEnv_mean_T:5,0.00011830477556172816
5,ChemEnv_mean_O:6,0.0007231595913000334
5,ChemEnv_mean_T:6,1.48356097506491e-05
5,ChemEnv_mean_C:8,0.0005351722436384458
5,ChemEnv_mean_BO_1:8,1.059630508161524e-05
5,ChemEnv_mean_TT_1:9,0.00031030355193651396
5,ChemEnv_mean_SMA:9,0.0003448756715181037
5,ChemEnv_mean_MI:10,0.000183750121224375
5,ChemEnv_mean_BS_2:10,7.805895608344782e-05
5,ChemEnv_mean_I:12,0.00025275129171623283
5,ChemEnv_mean_C:12,0.0023683296802246463
5,ChemEnv_mean_AC:12,0.019244780988897054
5,ChemEnv_std_S:1,3.987506076663057e-05
5,ChemEnv_std_L:2,0.00014572859062660562
5,ChemEnv_std_T:4,7.78200181269146e-06
5,ChemEnv_std_S:4,0.0003728931799601832
5,ChemEnv_std_SY:4,0.00023044417161108643
5,ChemEnv_std_C:8,0.0007241736327221113
5,ChemEnv_std_TBT:8,1.239247407713149e-07
5,ChemEnv_std_BO_1:8,0.00043095821782178324
5,ChemEnv_std_TT_1:9,0.0
5,ChemEnv_std_BS_1:10,0.0004036493747836927
5,ChemEnv_std_I:12,0.0002179500292990743
5,ChemEnv_std_C:12,0.00013263027620688482
5,ChemEnv_std_AC:12,0.0002989396328793552
5,ChemEnv_min_L:2,0.00025601895044680026
5,ChemEnv_min_TL:3,0.00014051672028548632
5,ChemEnv_min_T:5,0.0
5,ChemEnv_min_I:12,7.781444226861936e-05
5,ChemEnv_min_C:12,0.0003869620089442193
5,ChemEnv_min_AC:12,0.004847907698798888
5,ChemEnv_max_S:1,9.859982615426053e-05
5,ChemEnv_max_L:2,7.484853931402818e-06
5,ChemEnv_max_TL:3,3.666430899709658e-05
5,ChemEnv_max_TY:3,0.0018304261099398565
5,ChemEnv_max_S:4,0.0003907068016282692
5,ChemEnv_max_SY:4,0.0002075570722548607
5,ChemEnv_max_T:5,0.0019831591487500964
5,ChemEnv_max_O:6,0.0002609127244259715
5,ChemEnv_max_T:6,0.0006144302171160341
5,ChemEnv_max_C:8,0.0002138310194670855
5,ChemEnv_max_BO_1:8,0.00015555213575758518
5,ChemEnv_max_TT_1:9,0.0
5,ChemEnv_max_MI:10,0.0002664950477458668
5,ChemEnv_max_I:12,8.079960802531209e-05
5,ChemEnv_max_C:12,0.0001606167501633405
5,ChemEnv_max_AC:12,0.012679352669190883
