fold,feature,importance
5,MagpieData mean NdUnfilled,0.0003841973829752665
5,MagpieData avg_dev NdUnfilled,0.0012220768739643379
5,MagpieData mode NdUnfilled,7.678643163912575e-05
5,MagpieData maximum NUnfilled,3.513456005409603e-05
5,MagpieData range NUnfilled,6.453278368749201e-05
5,MagpieData mean NUnfilled,0.0009324341645995961
5,MagpieData avg_dev NUnfilled,0.0011178001743213269
5,MagpieData mode NUnfilled,4.981598339106932e-05
5,MagpieData maximum GSvolume_pa,4.546451277350978e-05
5,MagpieData range GSvolume_pa,3.580501087242446e-05
5,MagpieData mean GSvolume_pa,0.0008042386077392989
5,MagpieData avg_dev GSvolume_pa,0.0014404267963384007
5,MagpieData mode GSvolume_pa,0.00010679797331785824
5,avg d valence electrons,0.0009974321141788976
5,avg f valence electrons,0.00046530661392803354
5,frac s valence electrons,0.0005036897774242129
5,frac d valence electrons,0.0008091862884339949
5,frac f valence electrons,0.0009602775491718578
5,density,0.8383257012077951
5,vpa,0.03615299704531494
5,packing fraction,0.038558693333277314
5,spacegroup_num,0.0025073592254899854
5,crystal_system_int,0.0009310801476419513
5,n_symmetry_ops,0.0015226040653441915
5,ChemEnv_mean_I:12,0.0005004987598322644
5,ChemEnv_mean_C:12,0.005887918768437691
5,ChemEnv_mean_AC:12,0.009855657730947258
5,ChemEnv_std_AC:12,0.0028212715642431654
5,ChemEnv_min_I:12,0.0006063540482489563
5,ChemEnv_min_C:12,0.0055268749226923646
5,ChemEnv_min_AC:12,0.00452328994627387
5,ChemEnv_max_BO_1:8,0.0018921216355870236
5,ChemEnv_max_I:12,0.0010433716674435323
5,ChemEnv_max_C:12,0.006033336618007991
5,ChemEnv_max_AC:12,0.007143235824619075
