fold,feature,importance
5,MagpieData avg_dev MendeleevNumber,0.0007174486231833562
5,MagpieData mean AtomicWeight,0.0008899686283583688
5,MagpieData avg_dev AtomicWeight,0.0009956418178028532
5,MagpieData mean MeltingT,0.0008352668294253641
5,MagpieData avg_dev MeltingT,0.0006595357558828166
5,MagpieData mean Column,0.000577536479705795
5,MagpieData avg_dev Column,0.0009480438754481043
5,MagpieData mean Row,0.00031529721115142585
5,MagpieData avg_dev Row,0.0010822402890425817
5,MagpieData mean CovalentRadius,0.0004867860250934727
5,MagpieData avg_dev CovalentRadius,0.0009026518815538831
5,MagpieData avg_dev Electronegativity,0.0013167933030198637
5,MagpieData mean NdValence,0.0008243424061856126
5,MagpieData avg_dev NdValence,0.0009161912065159365
5,MagpieData mean NfValence,0.0006055909795448343
5,MagpieData avg_dev NfValence,0.001352911474409534
5,MagpieData mean NValence,0.0005535231083237657
5,MagpieData avg_dev NValence,0.0009137665004035208
5,MagpieData mean NdUnfilled,0.00048429790764294763
5,MagpieData mean NUnfilled,0.0005519986292676801
5,MagpieData avg_dev NUnfilled,0.0012367444101945776
5,MagpieData mean GSvolume_pa,0.0006604482428177153
5,MagpieData avg_dev GSvolume_pa,0.0009319463572642721
5,avg d valence electrons,0.0006280512451715489
5,avg f valence electrons,0.0005206388057341617
5,frac s valence electrons,0.0007784538660778524
5,frac d valence electrons,0.0010234836196595788
5,frac f valence electrons,0.00063594078271907
5,density,0.8312682464361943
5,vpa,0.03347825600595822
5,packing fraction,0.03635868383879354
5,spacegroup_num,0.0011455352102896226
5,crystal_system_int,0.0004407383017716568
5,n_symmetry_ops,0.0006335276597206835
5,ChemEnv_mean_S:1,0.0011511076098997478
5,ChemEnv_mean_L:2,0.0015844528317776347
5,ChemEnv_mean_A:2,0.0006125267627344547
5,ChemEnv_mean_TL:3,0.0010650829386460768
5,ChemEnv_mean_TY:3,0.0005091050937531806
5,ChemEnv_mean_T:4,0.0002468310891625443
5,ChemEnv_mean_S:4,0.0004886159771701517
5,ChemEnv_mean_SY:4,0.00044524763437245443
5,ChemEnv_mean_S:5,0.0004726358676975134
5,ChemEnv_mean_T:5,0.0020474157181996164
5,ChemEnv_mean_O:6,0.0005516419828180605
5,ChemEnv_mean_T:6,0.0003067303401852599
5,ChemEnv_mean_C:8,0.0004384213331191212
